MET: 00:00:00:061 | Thrust: 119.98 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3.00
MET: 00:00:13:549 | Thrust: 439.13 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 812.58
MET: 00:00:13:613 | Thrust: 247.47 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 818.77
MET: 00:00:13:681 | Thrust: 62.20 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 820.32
MET: 00:00:13:742 | Thrust: 271.73 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 827.11
MET: 00:00:13:802 | Thrust: 268.76 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 833.83
MET: 00:00:13:865 | Thrust: 103.49 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 836.42
MET: 00:00:13:926 | Thrust: 76.94 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 838.34
MET: 00:00:13:988 | Thrust: 151.09 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 842.12
MET: 00:00:14:047 | Thrust: 104.99 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 844.75
MET: 00:00:14:109 | Thrust: 17.82 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 845.19
MET: 00:00:14:164 | Thrust: 23.11 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 845.77
MET: 00:00:14:228 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 845.77
MET: 00:00:14:283 | Thrust: 29.89 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 846.52
MET: 00:00:14:345 | Thrust:  0.27 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 846.52
MET: 00:00:14:398 | Thrust: 89.14 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 848.75
MET: 00:00:14:453 | Thrust: 159.08 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 852.73
MET: 00:00:14:515 | Thrust: 116.67 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 855.65
MET: 00:00:14:577 | Thrust: 51.87 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 856.94
MET: 00:00:14:631 | Thrust: 244.06 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 863.04
MET: 00:00:14:689 | Thrust: 302.89 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 870.62
MET: 00:00:14:742 | Thrust: 140.73 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 874.13
MET: 00:00:14:798 | Thrust: 170.04 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 878.38
MET: 00:00:14:861 | Thrust: 421.50 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 888.92
MET: 00:00:14:920 | Thrust: 341.08 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 897.45
MET: 00:00:14:976 | Thrust: 64.59 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 899.06
MET: 00:00:15:030 | Thrust: 196.27 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 903.97
MET: 00:00:15:087 | Thrust: 279.32 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 910.95
MET: 00:00:15:151 | Thrust: 172.15 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 915.26
MET: 00:00:15:216 | Thrust:  8.16 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 915.46
MET: 00:00:15:271 | Thrust: 123.47 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 918.55
MET: 00:00:15:327 | Thrust: 118.63 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 921.51
MET: 00:00:15:382 | Thrust: 43.75 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 922.61
MET: 00:00:15:439 | Thrust: 10.36 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 922.87
MET: 00:00:15:496 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 922.87
MET: 00:00:15:550 | Thrust: 37.25 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 923.80
MET: 00:00:15:608 | Thrust: 27.99 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 924.50
MET: 00:00:15:663 | Thrust: 55.76 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 925.89
MET: 00:00:15:720 | Thrust: 155.15 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 929.77
MET: 00:00:15:775 | Thrust: 165.75 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 933.91
MET: 00:00:15:829 | Thrust: 32.59 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 934.73
MET: 00:00:15:888 | Thrust: 181.34 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 939.26
MET: 00:00:15:952 | Thrust: 319.90 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 947.26
MET: 00:00:16:008 | Thrust: 246.88 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 953.43
MET: 00:00:16:063 | Thrust: 33.97 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 954.28
MET: 00:00:16:127 | Thrust: 351.58 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 963.07
MET: 00:00:16:183 | Thrust: 392.37 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 972.88
MET: 00:00:16:238 | Thrust: 183.38 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 977.46
MET: 00:00:16:294 | Thrust: 96.47 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 979.88
MET: 00:00:16:360 | Thrust: 255.22 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 986.26
MET: 00:00:16:418 | Thrust: 219.45 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 991.74
MET: 00:00:16:473 | Thrust: 61.63 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 993.28
MET: 00:00:16:528 | Thrust: 80.54 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 995.30
MET: 00:00:16:590 | Thrust: 117.55 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 998.24
MET: 00:00:16:646 | Thrust: 64.26 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 999.84
MET: 00:00:16:709 | Thrust:  3.68 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 999.93
MET: 00:00:16:768 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 999.93
MET: 00:00:16:824 | Thrust: 39.99 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1000.93
MET: 00:00:16:879 | Thrust: 52.24 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1002.24
MET: 00:00:16:946 | Thrust: 15.46 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1002.63
MET: 00:00:17:010 | Thrust: 131.97 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1005.93
MET: 00:00:17:073 | Thrust: 194.28 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1010.78
MET: 00:00:17:130 | Thrust: 113.01 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1013.61
MET: 00:00:17:185 | Thrust: 96.13 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1016.01
MET: 00:00:17:241 | Thrust: 297.21 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1023.44
MET: 00:00:17:297 | Thrust: 322.41 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1031.50
MET: 00:00:17:361 | Thrust: 106.32 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1034.16
MET: 00:00:17:420 | Thrust: 238.05 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1040.11
MET: 00:00:17:478 | Thrust: 394.99 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1049.99
MET: 00:00:17:540 | Thrust: 279.41 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1056.97
MET: 00:00:17:595 | Thrust: 15.29 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1057.35
MET: 00:00:17:653 | Thrust: 199.47 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1062.34
MET: 00:00:17:716 | Thrust: 239.53 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1068.33
MET: 00:00:17:780 | Thrust: 123.77 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1071.42
MET: 00:00:17:844 | Thrust: 27.61 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1072.11
MET: 00:00:17:907 | Thrust: 101.88 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1074.66
MET: 00:00:17:968 | Thrust: 76.79 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1076.58
MET: 00:00:18:031 | Thrust: 17.26 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1077.01
MET: 00:00:18:097 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1077.01
MET: 00:00:18:163 | Thrust: 37.77 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1077.96
MET: 00:00:18:220 | Thrust: 70.00 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1079.71
MET: 00:00:18:280 | Thrust: 26.75 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1080.37
MET: 00:00:18:344 | Thrust: 92.43 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1082.69
MET: 00:00:18:402 | Thrust: 198.70 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1087.65
MET: 00:00:18:461 | Thrust: 179.40 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1092.14
MET: 00:00:18:524 | Thrust:  1.01 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1092.16
MET: 00:00:18:583 | Thrust: 237.66 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1098.10
MET: 00:00:18:647 | Thrust: 357.94 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1107.05
MET: 00:00:18:705 | Thrust: 233.42 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1112.89
MET: 00:00:18:763 | Thrust: 94.99 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1115.26
MET: 00:00:18:828 | Thrust: 348.61 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1123.98
MET: 00:00:18:895 | Thrust: 340.78 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1132.50
MET: 00:00:18:951 | Thrust: 125.17 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1135.63
MET: 00:00:19:008 | Thrust: 118.97 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1138.60
MET: 00:00:19:072 | Thrust: 229.89 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1144.35
MET: 00:00:19:135 | Thrust: 170.56 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1148.61
MET: 00:00:19:192 | Thrust: 28.75 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1149.33
MET: 00:00:19:257 | Thrust: 73.58 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1151.17
MET: 00:00:19:310 | Thrust: 79.80 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1153.17
MET: 00:00:19:366 | Thrust: 28.70 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1153.88
MET: 00:00:19:430 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1153.88
MET: 00:00:19:487 | Thrust: 30.86 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1154.66
MET: 00:00:19:541 | Thrust: 79.09 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1156.63
MET: 00:00:19:600 | Thrust: 65.65 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1158.27
MET: 00:00:19:657 | Thrust: 41.41 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1159.31
MET: 00:00:19:720 | Thrust: 178.47 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1163.77
MET: 00:00:19:775 | Thrust: 223.55 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1169.36
MET: 00:00:19:838 | Thrust: 98.03 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1171.81
MET: 00:00:19:903 | Thrust: 148.63 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1175.53
MET: 00:00:19:960 | Thrust: 349.07 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1184.25
MET: 00:00:20:017 | Thrust: 331.56 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1192.54
MET: 00:00:20:080 | Thrust: 59.85 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1194.04
MET: 00:00:20:145 | Thrust: 258.99 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1200.51
MET: 00:00:20:208 | Thrust: 359.88 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1209.51
MET: 00:00:20:272 | Thrust: 219.51 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1215.00
MET: 00:00:20:337 | Thrust: 23.71 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1215.59
MET: 00:00:20:395 | Thrust: 191.74 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1220.38
MET: 00:00:20:452 | Thrust: 196.19 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1225.29
MET: 00:00:20:508 | Thrust: 81.53 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1227.33
MET: 00:00:20:567 | Thrust: 36.15 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1228.23
MET: 00:00:20:623 | Thrust: 72.91 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1230.05
MET: 00:00:20:678 | Thrust: 36.58 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1230.97
MET: 00:00:20:738 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1230.97
MET: 00:00:20:792 | Thrust: 20.13 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1231.47
MET: 00:00:20:849 | Thrust: 78.36 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1233.43
MET: 00:00:20:912 | Thrust: 96.41 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1235.84
MET: 00:00:20:974 | Thrust: 14.74 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1236.21
MET: 00:00:21:037 | Thrust: 136.10 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1239.61
MET: 00:00:21:093 | Thrust: 239.96 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1245.61
MET: 00:00:21:150 | Thrust: 182.88 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1250.18
MET: 00:00:21:216 | Thrust: 41.16 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1251.21
MET: 00:00:21:273 | Thrust: 296.89 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1258.63
MET: 00:00:21:330 | Thrust: 388.57 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1268.35
MET: 00:00:21:394 | Thrust: 207.27 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1273.53
MET: 00:00:21:450 | Thrust: 137.23 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1276.96
MET: 00:00:21:518 | Thrust: 334.33 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1285.32
MET: 00:00:21:581 | Thrust: 286.62 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1292.48
MET: 00:00:21:645 | Thrust: 74.49 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1294.35
MET: 00:00:21:710 | Thrust: 129.80 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1297.59
MET: 00:00:21:777 | Thrust: 197.49 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1302.53
MET: 00:00:21:831 | Thrust: 124.21 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1305.63
MET: 00:00:21:888 | Thrust:  5.76 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1305.78
MET: 00:00:21:945 | Thrust: 56.98 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1307.20
MET: 00:00:22:007 | Thrust: 39.92 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1308.20
MET: 00:00:22:063 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1308.20
MET: 00:00:22:121 | Thrust:  6.89 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1308.37
MET: 00:00:22:187 | Thrust: 67.91 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1310.07
MET: 00:00:22:252 | Thrust: 115.20 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1312.95
MET: 00:00:22:309 | Thrust: 69.06 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1314.68
MET: 00:00:22:369 | Thrust: 76.85 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1316.60
MET: 00:00:22:425 | Thrust: 226.60 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1322.26
MET: 00:00:22:481 | Thrust: 245.05 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1328.39
MET: 00:00:22:535 | Thrust: 71.42 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1330.18
MET: 00:00:22:592 | Thrust: 207.89 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1335.37
MET: 00:00:22:650 | Thrust: 397.38 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1345.31
MET: 00:00:22:714 | Thrust: 328.98 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1353.53
MET: 00:00:22:777 | Thrust:  1.54 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1353.57
MET: 00:00:22:839 | Thrust: 267.31 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1360.25
MET: 00:00:22:898 | Thrust: 318.18 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1368.21
MET: 00:00:22:960 | Thrust: 163.45 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1372.29
MET: 00:00:23:021 | Thrust: 51.76 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1373.59
MET: 00:00:23:084 | Thrust: 174.28 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1377.94
MET: 00:00:23:149 | Thrust: 151.47 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1381.73
MET: 00:00:23:208 | Thrust: 46.96 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1382.91
MET: 00:00:23:267 | Thrust: 33.97 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1383.75
MET: 00:00:23:328 | Thrust: 38.31 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1384.71
MET: 00:00:23:387 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1384.71
MET: 00:00:23:445 | Thrust:  7.20 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1384.89
MET: 00:00:23:506 | Thrust: 49.04 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1386.12
MET: 00:00:23:569 | Thrust: 119.70 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1389.11
MET: 00:00:23:630 | Thrust: 114.82 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1391.98
MET: 00:00:23:693 | Thrust:  8.07 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1392.18
MET: 00:00:23:762 | Thrust: 185.14 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1396.81
MET: 00:00:23:824 | Thrust: 276.82 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1403.73
MET: 00:00:23:886 | Thrust: 175.14 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1408.11
MET: 00:00:23:947 | Thrust: 93.09 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1410.44
MET: 00:00:24:003 | Thrust: 356.89 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1419.36
MET: 00:00:24:060 | Thrust: 409.88 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1429.61
MET: 00:00:24:125 | Thrust: 140.13 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1433.11
MET: 00:00:24:188 | Thrust: 167.13 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1437.29
MET: 00:00:24:245 | Thrust: 310.26 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1445.05
MET: 00:00:24:312 | Thrust: 232.13 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1450.85
MET: 00:00:24:373 | Thrust: 32.70 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1451.67
MET: 00:00:24:430 | Thrust: 129.46 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1454.90
MET: 00:00:24:495 | Thrust: 159.95 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1458.90
MET: 00:00:24:553 | Thrust: 82.34 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1460.96
MET: 00:00:24:609 | Thrust:  6.75 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1461.13
MET: 00:00:24:664 | Thrust: 31.95 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1461.93
MET: 00:00:24:721 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1461.93
MET: 00:00:24:774 | Thrust: 20.39 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1462.44
MET: 00:00:24:835 | Thrust: 24.08 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1463.04
MET: 00:00:24:896 | Thrust: 109.36 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1465.77
MET: 00:00:24:961 | Thrust: 146.33 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1469.43
MET: 00:00:25:023 | Thrust: 61.72 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1470.97
MET: 00:00:25:082 | Thrust: 120.70 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1473.99
MET: 00:00:25:140 | Thrust: 274.24 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1480.85
MET: 00:00:25:197 | Thrust: 257.13 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1487.28
MET: 00:00:25:258 | Thrust: 33.25 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1488.11
MET: 00:00:25:331 | Thrust: 272.13 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1494.91
MET: 00:00:25:389 | Thrust: 439.93 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1505.91
MET: 00:00:25:442 | Thrust: 261.33 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1512.44
MET: 00:00:25:508 | Thrust: 46.22 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1513.60
MET: 00:00:25:571 | Thrust: 263.86 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1520.19
MET: 00:00:25:633 | Thrust: 272.02 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1526.99
MET: 00:00:25:690 | Thrust: 113.11 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1529.82
MET: 00:00:25:745 | Thrust: 68.57 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1531.54
MET: 00:00:25:809 | Thrust: 148.58 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1535.25
MET: 00:00:25:869 | Thrust: 107.50 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1537.94
MET: 00:00:25:926 | Thrust: 21.30 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1538.47
MET: 00:00:25:991 | Thrust: 21.63 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1539.01
MET: 00:00:26:047 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1539.01
MET: 00:00:26:101 | Thrust: 31.06 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1539.79
MET: 00:00:26:158 | Thrust:  3.86 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1539.88
MET: 00:00:26:221 | Thrust: 85.45 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1542.02
MET: 00:00:26:279 | Thrust: 159.69 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1546.01
MET: 00:00:26:342 | Thrust: 123.85 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1549.11
MET: 00:00:26:399 | Thrust: 41.30 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1550.14
MET: 00:00:26:461 | Thrust: 237.65 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1556.08
MET: 00:00:26:521 | Thrust: 307.22 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1563.76
MET: 00:00:26:585 | Thrust: 155.47 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1567.65
MET: 00:00:26:640 | Thrust: 153.61 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1571.49
MET: 00:00:26:699 | Thrust: 415.40 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1581.88
MET: 00:00:26:757 | Thrust: 350.11 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1590.63
MET: 00:00:26:813 | Thrust: 80.43 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1592.64
MET: 00:00:26:889 | Thrust: 184.73 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1597.26
MET: 00:00:26:943 | Thrust: 278.16 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1604.21
